sumOpenInterest,sumOpenInterestValue,CMCCirculatingSupply,time
160476127.00000000,4320017.33884000,1560000000.00000000,2026-07-28 20:00:00
163801930.00000000,4514471.28186150,1560000000.00000000,2026-07-28 21:00:00
165978080.00000000,4590259.90442560,1560000000.00000000,2026-07-28 22:00:00
168578947.00000000,4657836.30561000,1560000000.00000000,2026-07-28 23:00:00
168714631.00000000,4616032.30416000,1560000000.00000000,2026-07-29 00:00:00
170306024.00000000,4448393.34688000,1560000000.00000000,2026-07-29 01:00:00
170366399.00000000,4607596.74156278,1560000000.00000000,2026-07-29 02:00:00
170557988.00000000,4611163.12407100,1560000000.00000000,2026-07-29 03:00:00
169842743.00000000,4473357.22896489,1560000000.00000000,2026-07-29 04:00:00
165784916.00000000,3983920.94952456,1560000000.00000000,2026-07-29 05:00:00
163328803.00000000,3833327.00641000,1560000000.00000000,2026-07-29 06:00:00
161257184.00000000,3845982.22582816,1560000000.00000000,2026-07-29 07:00:00
159120196.00000000,3812519.89616000,1560000000.00000000,2026-07-29 08:00:00
156730694.00000000,3604805.96200000,1560000000.00000000,2026-07-29 09:00:00
156376124.00000000,3736121.15323436,1560000000.00000000,2026-07-29 10:00:00
154294854.00000000,3797491.06011114,1560000000.00000000,2026-07-29 11:00:00
152796051.00000000,3863600.94558600,1560000000.00000000,2026-07-29 12:00:00
152190794.00000000,3859418.52030952,1560000000.00000000,2026-07-29 13:00:00
151309340.00000000,3797112.42658020,1560000000.00000000,2026-07-29 14:00:00
152213270.00000000,3835774.40400000,1560000000.00000000,2026-07-29 15:00:00
152047785.00000000,3972969.08962590,1560000000.00000000,2026-07-29 16:00:00
152020786.00000000,3996141.51763266,1560000000.00000000,2026-07-29 17:00:00
152802273.00000000,4000363.50714000,1560000000.00000000,2026-07-29 18:00:00
152102413.00000000,3961563.62447781,1560000000.00000000,2026-07-29 19:00:00
152403998.00000000,3939643.34830000,1560000000.00000000,2026-07-29 20:00:00
152662452.00000000,4024226.50683108,1560000000.00000000,2026-07-29 21:00:00
152344512.00000000,4025353.33722240,1560000000.00000000,2026-07-29 22:00:00
152814537.00000000,4028191.19532000,1560000000.00000000,2026-07-29 23:00:00
153003482.00000000,3999511.01948000,1560000000.00000000,2026-07-30 00:00:00
153860212.00000000,3979562.07273548,1560000000.00000000,2026-07-30 01:00:00
153845882.00000000,3969808.36995160,1560000000.00000000,2026-07-30 02:00:00
153436185.00000000,3938706.86895000,1560000000.00000000,2026-07-30 03:00:00
152989250.00000000,4057274.91000000,1560000000.00000000,2026-07-30 04:00:00
153881993.00000000,4164405.27562369,1560000000.00000000,2026-07-30 05:00:00
145445744.00000000,3577211.89344608,1560000000.00000000,2026-07-30 06:00:00
144260262.00000000,3672544.57013574,1560000000.00000000,2026-07-30 07:00:00
144704755.00000000,3887697.27677955,1560000000.00000000,2026-07-30 08:00:00
148171296.00000000,4080637.49184000,1560000000.00000000,2026-07-30 09:00:00
158094164.00000000,4491455.19924000,1560000000.00000000,2026-07-30 10:00:00
164114903.00000000,4719944.61028000,1560000000.00000000,2026-07-30 11:00:00
170985674.00000000,5146993.66018060,1560000000.00000000,2026-07-30 12:00:00
179493337.00000000,5659424.91561000,1560000000.00000000,2026-07-30 13:00:00
184079727.00000000,5839008.94044000,1560000000.00000000,2026-07-30 14:00:00
183900732.00000000,5747909.32902600,1560000000.00000000,2026-07-30 15:00:00
188533119.00000000,6095132.45209956,1560000000.00000000,2026-07-30 16:00:00
200551141.00000000,7049372.60615000,1560000000.00000000,2026-07-30 17:00:00
201232435.00000000,6817754.89780000,1560000000.00000000,2026-07-30 18:00:00
217085785.00000000,8043028.33425000,1560000000.00000000,2026-07-30 19:00:00
224806002.00000000,8569604.79624000,1560000000.00000000,2026-07-30 20:00:00
222673714.00000000,8145012.55238336,1560000000.00000000,2026-07-30 21:00:00
220430883.00000000,7834113.58182000,1560000000.00000000,2026-07-30 22:00:00
220131460.00000000,7820053.44682620,1560000000.00000000,2026-07-30 23:00:00
220320198.00000000,7612421.96282274,1560000000.00000000,2026-07-31 00:00:00
221199253.00000000,7626950.24344000,1560000000.00000000,2026-07-31 01:00:00
